loss,hyperparameters,iteration,runtime,score,std
0.5867872990236951,"{'boosting_type': 'dart', 'colsample_bytree': 0.6379317994605038, 'learning_rate': 0.030620283679154415, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 45, 'num_leaves': 24, 'reg_alpha': 0.2339233233143133, 'reg_lambda': 0.9122266200240887, 'subsample_for_bin': 100000, 'drop_rate': 0.4959404386352775, 'subsample': 0.5029909553243384, 'subsample_freq': 1, 'n_estimators': 0}",40,3.9224012012011373,0.41321270097630486,0.006904919769855373
0.5649040215294944,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.539819756304587, 'learning_rate': 0.09305536606620693, 'limit_max_depth': True, 'max_depth': 4, 'min_child_samples': 20, 'num_leaves': 14, 'reg_alpha': 0.6538861002253412, 'reg_lambda': 0.9999856709940341, 'subsample_for_bin': 32000, 'subsample': 0.5485997828140137, 'subsample_freq': 4, 'n_estimators': 66}",41,1.0663665339990984,0.43509597847050563,0.017932418802856502
0.5843853708076402,"{'boosting_type': 'goss', 'colsample_bytree': 0.597994473101344, 'learning_rate': 0.07441197378809743, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 30, 'num_leaves': 29, 'reg_alpha': 0.10252657639190524, 'reg_lambda': 0.7108783764913639, 'subsample_for_bin': 84000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 115}",42,1.528878306603292,0.4156146291923598,0.019529822476566025
0.5749973280097446,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8647161568189572, 'learning_rate': 0.10251372748105154, 'limit_max_depth': True, 'max_depth': 32, 'min_child_samples': 25, 'num_leaves': 37, 'reg_alpha': 0.3781175462094195, 'reg_lambda': 0.785625821770057, 'subsample_for_bin': 54000, 'subsample': 0.9596743260791007, 'subsample_freq': 5, 'n_estimators': 67}",43,2.526570733793778,0.42500267199025543,0.020516720778240714
0.5990188436209886,"{'boosting_type': 'dart', 'colsample_bytree': 0.9239559092547158, 'learning_rate': 0.04574702696710619, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 75, 'num_leaves': 21, 'reg_alpha': 0.04434821623516155, 'reg_lambda': 0.8958808519798569, 'subsample_for_bin': 74000, 'drop_rate': 0.2036029481287957, 'subsample': 0.7071508167272069, 'subsample_freq': 8, 'n_estimators': 0}",44,2.5853925495990553,0.40098115637901144,0.01687812951019783
0.570680044545993,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5029920354763223, 'learning_rate': 0.06420018626938946, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 50, 'num_leaves': 41, 'reg_alpha': 0.5193257595163878, 'reg_lambda': 0.6090299577703746, 'subsample_for_bin': 24000, 'subsample': 0.6431555859633747, 'subsample_freq': 10, 'n_estimators': 100}",45,1.4151603570091538,0.42931995545400703,0.023233726801096775
0.581942312228418,"{'boosting_type': 'goss', 'colsample_bytree': 0.8303756192036045, 'learning_rate': 0.07849614054597301, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 35, 'num_leaves': 33, 'reg_alpha': 0.9781775220090434, 'reg_lambda': 0.48048970120149936, 'subsample_for_bin': 42000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 77}",46,1.1340440663974731,0.41805768777158203,0.02025404334213003
0.559715786361928,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7146972275079779, 'learning_rate': 0.03810120212852441, 'limit_max_depth': True, 'max_depth': 19, 'min_child_samples': 5, 'num_leaves': 29, 'reg_alpha': 0.19180853754754468, 'reg_lambda': 0.5706475005224894, 'subsample_for_bin': 88000, 'subsample': 0.5658060652404713, 'subsample_freq': 6, 'n_estimators': 27}",47,1.2946355824009514,0.4402842136380721,0.03183722915967407
0.5676621330650505,"{'boosting_type': 'dart', 'colsample_bytree': 0.789025078379586, 'learning_rate': 0.15464950691246615, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 55, 'num_leaves': 44, 'reg_alpha': 0.44032087341502335, 'reg_lambda': 0.788916522815662, 'subsample_for_bin': 84000, 'drop_rate': 0.3556957860518433, 'subsample': 0.5041106899790259, 'subsample_freq': 2, 'n_estimators': 0}",48,4.186025162396254,0.43233786693494947,0.01703379389238635
0.5878381364104819,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7452103429999937, 'learning_rate': 0.033015294303481976, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 10, 'num_leaves': 7, 'reg_alpha': 0.8252562156882031, 'reg_lambda': 0.7111906870817779, 'subsample_for_bin': 96000, 'subsample': 0.879620789635099, 'subsample_freq': 8, 'n_estimators': 119}",49,1.1255773778015281,0.4121618635895182,0.009069183403618775
0.5713740793977816,"{'boosting_type': 'goss', 'colsample_bytree': 0.6581376202277107, 'learning_rate': 0.02806813240460025, 'limit_max_depth': True, 'max_depth': 30, 'min_child_samples': 40, 'num_leaves': 47, 'reg_alpha': 0.5577286235080281, 'reg_lambda': 0.8643435921964535, 'subsample_for_bin': 2000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 12}",50,0.9252183184085879,0.4286259206022184,0.01886638742921605
0.580064031061576,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.567929230385879, 'learning_rate': 0.05593968868892861, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 60, 'num_leaves': 39, 'reg_alpha': 0.29305567574817415, 'reg_lambda': 0.9729298272576624, 'subsample_for_bin': 48000, 'subsample': 0.502177163196692, 'subsample_freq': 3, 'n_estimators': 98}",51,1.3065376255952288,0.419935968938424,0.018432603880522997
0.5725042531646509,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9083695907537429, 'learning_rate': 0.06513858422014665, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 45, 'num_leaves': 26, 'reg_alpha': 0.14121306820576507, 'reg_lambda': 0.751613868301338, 'subsample_for_bin': 22000, 'subsample': 0.7172553762516213, 'subsample_freq': 7, 'n_estimators': 64}",52,1.5400242425967008,0.4274957468353491,0.01042277040982581
0.5737523624550825,"{'boosting_type': 'dart', 'colsample_bytree': 0.6217101005237173, 'learning_rate': 0.08423719340861309, 'limit_max_depth': True, 'max_depth': 11, 'min_child_samples': 35, 'num_leaves': 23, 'reg_alpha': 0.33130934739585155, 'reg_lambda': 0.542511952395068, 'subsample_for_bin': 34000, 'drop_rate': 0.36119336129593055, 'subsample': 0.6469117526411636, 'subsample_freq': 8, 'n_estimators': 0}",53,4.054900000593625,0.42624763754491746,0.014616614583872131
0.5766900739644161,"{'boosting_type': 'goss', 'colsample_bytree': 0.809154295967808, 'learning_rate': 0.17768532129049094, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 20, 'num_leaves': 47, 'reg_alpha': 0.2541813364322473, 'reg_lambda': 0.4462209389929161, 'subsample_for_bin': 100000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 32}",54,1.0255967164121103,0.4233099260355839,0.015702692499896483
0.5666343717161395,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9709043863674218, 'learning_rate': 0.13074262461837677, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 25, 'num_leaves': 21, 'reg_alpha': 0.21480094696378935, 'reg_lambda': 0.6834418258626525, 'subsample_for_bin': 56000, 'subsample': 0.5968860723691158, 'subsample_freq': 5, 'n_estimators': 45}",55,1.2053384328028187,0.43336562828386044,0.010248487930129021
0.5778549544550987,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5430538047161324, 'learning_rate': 0.2451165598085116, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 15, 'num_leaves': 19, 'reg_alpha': 0.4011784210903616, 'reg_lambda': 0.6426278780056075, 'subsample_for_bin': 74000, 'subsample': 0.9545952808755243, 'subsample_freq': 3, 'n_estimators': 30}",56,1.0224858274043072,0.4221450455449013,0.020225148939598588
0.5924123251492792,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5871031913133533, 'learning_rate': 0.06967001036135437, 'limit_max_depth': True, 'max_depth': 31, 'min_child_samples': 80, 'num_leaves': 14, 'reg_alpha': 0.09507165089953454, 'reg_lambda': 0.9325482203733302, 'subsample_for_bin': 66000, 'subsample': 0.6466010842787471, 'subsample_freq': 9, 'n_estimators': 130}",57,1.1539322778058705,0.40758767485072084,0.010780778635466353
0.5685555780967946,"{'boosting_type': 'goss', 'colsample_bytree': 0.6843959866834498, 'learning_rate': 0.09516354048088115, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 30, 'num_leaves': 37, 'reg_alpha': 0.005751921436324137, 'reg_lambda': 0.2713973551005321, 'subsample_for_bin': 46000, 'subsample': 1.0, 'subsample_freq': 0, 'n_estimators': 103}",58,1.2039945829950738,0.4314444219032055,0.014166461434755095
0.5686378340382297,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6567651337929615, 'learning_rate': 0.11940108814432646, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 50, 'num_leaves': 41, 'reg_alpha': 0.7116727897228782, 'reg_lambda': 0.3955550979571079, 'subsample_for_bin': 52000, 'subsample': 0.9988832005516074, 'subsample_freq': 4, 'n_estimators': 101}",59,1.4247002454008908,0.4313621659617703,0.00959372935310753
0.5952681484580674,"{'boosting_type': 'dart', 'colsample_bytree': 0.7710300608761158, 'learning_rate': 0.05467454237461281, 'limit_max_depth': False, 'max_depth': -1, 'min_child_samples': 10, 'num_leaves': 33, 'reg_alpha': 0.17108213861225524, 'reg_lambda': 0.523502644090771, 'subsample_for_bin': 90000, 'drop_rate': 0.19960711346118581, 'subsample': 0.975167803206485, 'subsample_freq': 6, 'n_estimators': 0}",60,3.8379536737920716,0.4047318515419326,0.007026509461020027
